vch_desc,vch_type,canonical_id,canonical_family,label_source,label_confidence,validation_status
Sanepa atm withdrawal ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Sarmad ATM Withdrawal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Sarwar transfer fee,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Savings from June Month Expenses and Transferred to ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Shabaz deposit to transfer chacha,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Shahbaz Deposit to transfer Chacha,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Shamroz bhai nay Transfer kiye hain Al-Qaim mai jama karwanay k liye,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Share Transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Sufyan Credit card payment,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Tahir - transfer to waseem bhai,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Tahir transfer to meezan a/c,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
These were transfered to Bakhtawar's class fellow account ashe was raising for charity,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Toy transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer 15000 to Hassan his amount ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer 5000 for bbq plus tax,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer Amina ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer Cash to UBL,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transfer Fee
Mohsin Loan",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer IC 10000,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer JazzCash Cashback,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer Of Ownership & Annual Token,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transfer PKR 400,000 to Abid Fareeda account ",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transfer Yousuf Ambreen PKR 50,000",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer by baba for given,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer charges ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer fees,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for Account Deletion,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
Transfer for Family remittence,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for Shahbaz Chacha,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for car,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for credit card auto debit ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for personal Use,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer for saving ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
Transfer from Nabil to Sanima,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer from credit card,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer from joint account ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer into Aqsa Account ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer money ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transfer monthly carry, savings amount",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer person type account to cash account type account ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer tax,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to A/C,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Aakashganga,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Abbas sb...,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Abbu account ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Abdul Rehman,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Account,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Arooma,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Attiq and take cash from attiq,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Christian for outdoor day,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to DIB ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Hammad against silk bank mycart payment,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Hamza against Hard cash,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Nabil,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Nanu account,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Sarfraz LNH TM,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Saving Account,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Shahbaz Chacha,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Shama Naheed Azam SB instructions,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Sheikh Adil ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tahir,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tahir Meezan,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tauqeer Bhai- 100000/400000,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tauqeer Bhai- 250000/400000 -  200k + 50k,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tauqeer Bhai- 50000/400000,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Tayyaba,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to UBL,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Wallet,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to Zernab,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to cash ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
"Transfer to mobicash , 58 extra",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to my meezan,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to neeshu,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to pouch.,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfer to tahir for azhar commission loan and my commission,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transfer, New account Hysab Kytab",Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfered,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfered money to atifs friend muhammad ali,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfered to Aftab Offset Printers Account,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfered to Nazish Account,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfered to Shak for dhs ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred 10 Lac in Agha Muhammad's Account for Amnesty Scheme.,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred For Personal Use,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred back,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred by Absar ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred by Adnan Sajid for Package,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transferred by Faizan Total 3,000/-",Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred by Salman for Payment to Anwar Chacha,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred due to good exchange rate,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred for Capital One payment and Daily Use,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred for Home Remittance,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred for Remittance,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred for may 2021,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred from Easy Paisa,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"Transferred from Saudi. Savings, amount adjusted for unaccounted for expenses",Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred ftm May 2021,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Abu ge account,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Bhaijan for Mahira tests. ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Faad,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Lahore- Jawad Islam,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Miss Tehreem,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Monzo for Faad khalid's payment,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Mufti Abdul Mannan Sahb,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Musab,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to SBI Account,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to SC,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to SC for June 2021 Remittance,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to SC for remittance,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Waseem account,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to Zubair c/o Dad ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to bhaijan to be returned in cash. ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to eSewa,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to easy credit ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to hbl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to jazz cash,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to noman for 2 stabilizer switces ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferred to pot ftm May 2021,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferring Fee for EasyPaisa Fund Transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferring amount to new account for new fiscal year,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transferring to new bank account created for new fiscal year 2019-2020,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Transfers,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
USD 10K transferred to PKR account,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Umair: Cash Withdrawal,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
WHT 0.6% on withdrawal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
WHT @ 0.6 % CC Payment + 15k withdrawal same day,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"WHT @ 0.6% on 100,000 transfer",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Wallet Transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Wifey transfer and 7K for mechanic ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
Withdrawal Charges by LD Dilshad,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal for Ammar ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal for personal use,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal from Sanima,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal from Soneri ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal from bank,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal from jazz cash...,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawal of cash,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
Withdrawl,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
ZAKAT DONATION   Donation - Contribution for Poor girl marriage from a generous people (Sana's Friend) .....Sana UBL.. Cash 50000 to Ami G and transfer to sana A/C from ami meezan account from ami g ac ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
ZAKAT DONATION Donation - Contribution for Poor girl marriage from a generous people (Sana's Friend) ...Cash to Ami G and transfer to Sana from Ami G account 5 Marchh 2019 Rs.40000 and 6 March 2019 Rs. 30000,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
ZAKAT DONATION Donation - Contribution for Poor girl marriage from a generous people (Sana's Friend)..Fund Transfer of PKR 10000.00 was made from NIDA SAEED HBL Acc. # 107xxxxxxx1803 to TAUSEEF KHAN / SAAD KHAN Allied Bank Limited Acc. # 06770xxxxxxxxxx40018 through HBL Digital Banking on 08/11/2018 19:27:54.,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
abdullah hassan online transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
abu transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
account transfer to sadat Hussain kb brother,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
aiman money transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
ak pharma online transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
alfalah credit card payment bilal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
alfardan transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
amount transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
amount transfer from asad,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
aqeel transfer me ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
aqeel transfer me by ubl,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
asad transfer against slipper purchased ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
asad transfer comision,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
asad transfer for MI band purchasd,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
atm cash,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
atm cash F10 waist coat,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm cash office,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm transfer,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
atm transfer from f-10 bank. ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawal ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
atm withdrawal at Sargodha for buying fridge and oven,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawal at daewoo,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawal charges,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawal for bilal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawals ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
atm withdrawl,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
babloo ko advance mae transfer kiya ta,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
balance transfer,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
balance transferred,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
balnace transfer to ubl,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"bank changes on withdrawal of 600,000",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bank charges for transfers,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bank charges idap transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bank charges on 2200 withdrawal,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bank transfer,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
bank transfer charges,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bank transfer fee,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"bank transfer to asim
",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bell boy luggage transfer of rooms,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bilal chq withdrawal ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bilal credit card payment ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bilal saleeem  online transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
bilal transfer me,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
by cheque transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cards payment A.N account se transfer.,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash atm,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
cash deposit,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
cash in lieu to Junaid for ATM cash,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash needed,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
cash paid ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
cash rcv from jazz cash and transfer to sajid for glass wool,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash transfer,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
cash transfer for mobile banking,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash transfer into hassan cheema account ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash withdrawal for kameez shalwar,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash withdrawal from ATM,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
cash withdrawals for exp ,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
charity account transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
chq transfer,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
chq transfer to ibrar,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
chq withdrawal ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
commission on credit card balance transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
committee transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
committee transfer 15k,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
credit card payment,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
credit card payment BAF,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
credit card payment gvn,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"credit card payment,  car svc lhr wash up",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
credit card payments ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
daewoo ticket multan to bahawalpur transfer to Jawad Sb account,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
dahmi medi cos online transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
eSewa transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
easy Paisa transfer fees,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
easy paisa transfer fee ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
esawa transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
faisal funds transfer fee,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
family committee transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
farooq ezpaisa transfer back,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
father's atm withdrawal,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
fee for payment transfer to bank al habib 80000 ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
for Credit Card Payment,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
for Lahore transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
for hbl transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
for the fuelling transfer 10000 from scb,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
forex transfer ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
fund transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
funds transfer to hbl and alfala mine,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
get from home transfered to bank account ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
gift amount from badal transfer,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
given for transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
got cash from Babar against an online transfer ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
hbl atm withdrawal for lawyer payment ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
hbl credit card payment ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
hbl fund transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
hussain de Account transfer stocks lay ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
irfan da meezan Account transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
irfan meezan Account transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
irfan transfer kita Account cha ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
irfan transfer kita Kamran lay Kamran na Gide ,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
jazz cash,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
jazz cash transfer from Hassan,Income,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"jazz transfer Tahir sport's 
Rs 30,000.00 sent to UMAR TAHAR JazzCash A/C: 03344065867. Fee: Rs 0.00. Deduction: Rs 30,000.00, Balance: Rs 6,564.50. TID: 006078522810",Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
jibran transfer ag broast,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
july bill hissab+ ammra transfer +rent,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
kamran asghr online transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
karim travels online transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
kashif bhai transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
kb payment transfer to irsa account ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
kb payment transfer to saadat account ,Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
key transfer taufa (new bike),Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
khalid trader  online transfer ,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
kharcha 335 F transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
khud cash diya,Transfer,2007.0,Transfers & Withdrawals,approved_mapping,very_high,approved_mapping
khurram bhai transfer,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
last committee transferred to Musharraf acct,Expense,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
"lended money to mavery, he transfered it to hbl",Transfer,2007.0,Transfers & Withdrawals,deterministic_rule,high,deterministic_rule
